symbol,calendarYear,marketCap,marginProfit,roe,roic,revenuePerShare,netIncomePerShare,debtToEquity,peRatio,shareValue,marketCap_YoY_Growth,marginProfit_YoY_Growth,roe_YoY_Growth,roic_YoY_Growth,revenuePerShare_YoY_Growth,netIncomePerShare_YoY_Growth,debtToEquity_YoY_Growth,peRatio_YoY_Growth,shareValue_YoY_Growth,date,date_NY,benchmark,return,target
CSX,2023,69617360000.0,0.253462509381183,0.306315963060686,0.1061015852697573,7.299302788844622,1.8500996015936253,1.5742084432717678,18.739531628532976,34.67,5.204638488525881,-9.633253676459152,-7.17141061831108,-9.202967334211753,4.970785410167045,-5.141316634565918,10.125680702089369,17.976453282153116,11.91091026468689,2023-12-31,2024-12-31,26.98527037432625,-6.922411306605126,0
CSX,2024,62474720000.00001,0.2386519944979367,0.2774446310066363,0.1017975269872087,7.510330578512397,1.7923553719008265,0.0873111057807627,18.004242074927955,32.27,-10.259854725890191,-5.84327635649371,-9.425343611077109,-4.05654474587328,2.8910677604754964,-3.1211416749162835,-94.45365026760376,-3.923734958698022,-6.922411306605126,2024-12-31,2025-04-29,0.0,,0
CTAS,2020,26053663360.0,0.123644624226548,0.2707827826515933,0.1410158261142061,17.061724589658628,2.109590525545195,0.836247937532185,29.74036868305791,61.99,,,,,,,,,,2020-05-31,2021-05-31,42.19430915149962,42.58751411517987,1
CTAS,2021,37020522000.0,0.1561150816290396,0.3012511093871302,0.1649667884864378,16.9640234948605,2.648339912657093,0.73661597132419,33.322761771716195,88.39,42.09334590865,26.261115358317213,11.251943878108172,16.984591752725887,-0.5726331724833167,25.53810232782807,-11.914165851579206,12.04555709055166,42.58751411517987,2021-05-31,2022-05-31,-7.373354966648648,12.65980314515216,1
CTAS,2022,41095471040.0,0.1573319053546527,0.3735440705447924,0.183984936062886,19.03243854921878,2.9944098204939325,0.8972993135835966,33.255301034102985,99.58,11.0072706160113,0.7794402135371303,23.99757508104654,11.528470518786694,12.192950893901669,13.0674278699227,21.813719565508684,-0.2024464180831131,12.65980314515216,2022-05-31,2023-05-31,12.881147009212413,18.537859007832914,1
CTAS,2023,47992703200.0,0.15290895212885,0.3488651356397254,0.1950001419069749,21.68274140390575,3.3154852673520585,0.6905804006536256,35.60263143448491,118.04,16.7834361924861,-2.8112245992525158,-6.6066996777848,5.987015067540047,13.925188030073832,10.72249511942771,-23.03789937210423,7.058514965703555,18.537859007832918,2023-05-31,2024-05-31,29.518089600275864,43.58691968824127,1
CTAS,2024,68916667880.0,0.1637652443074979,0.3641002212042891,0.2090046605447574,23.60140625461128,3.865090061286927,0.618130226032418,43.85150082209633,169.49,43.59822073952275,7.099840805592494,4.367041589474585,7.181799203235117,8.848811204103168,16.576903518374397,-10.491200525331225,23.169268830004278,43.58691968824127,2024-05-31,2025-04-29,13.427702957555866,,0
CTSH,2020,44253000000.0,0.0835935623348546,0.1284606866002214,0.1029895978926997,30.83703703703704,2.577777777777778,0.1622369878183831,31.790948275862068,81.95,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,8.261134838316032,0
CTSH,2021,46755440000.0,0.1154698222294267,0.1782169960803936,0.1465543512082145,35.11764705882353,4.055028462998102,0.1369360353598532,21.879007955077213,88.72,5.6548482588751,38.132433891121664,38.7327133280996,42.30014895378367,13.881392095632394,57.30713865078842,-15.59505806829524,-31.178498466844097,8.261134838316032,2021-12-31,2022-12-31,-33.07025260776676,-35.53877366997295,0
CTSH,2022,29624420000.0,0.1178711138562898,0.186042732959623,0.1531706977010471,37.50579150579151,4.420849420849421,0.124624258672516,12.936427947598252,57.19,-36.63962952760149,2.079583721963352,4.3911282601235335,4.514602560951975,6.800411323024402,9.021415291887912,-8.990896118018288,-40.8728769871111,-35.53877366997295,2022-12-31,2023-12-31,51.19047619047619,32.068543451652396,0
CTSH,2023,38142650000.0,0.1098537694414302,0.1607318363952521,0.1333130579246853,38.32277227722772,4.20990099009901,0.0994178574128676,17.941039510818438,75.53,28.75408193645648,-6.801788964711452,-13.604883223180853,-12.964385534835907,2.178278976754977,-4.7716719270180175,-20.2259187161025,38.68619361923111,32.0685434516524,2023-12-31,2024-12-31,26.98527037432625,1.8138488018006216,0
CTSH,2024,38142400000.0,0.1134981759221726,0.1554691837867851,0.1322083409662297,39.79032258064516,4.516129032258065,0.1027207107162687,17.027857142857144,76.9,-0.0006554342710796,3.317506990677699,-3.2741818462931893,-0.8286637300599087,3.82944713081077,7.273996297757423,3.3221932048735026,-5.089907791634063,1.8138488018006216,2024-12-31,2025-04-29,0.0,,0
DASH,2020,44530862500.0,-0.1597366597366597,-0.0980851063829787,-0.0821058737505157,9.25148260939253,-1.4778009296361596,0.1312765957446808,-96.59623101952278,142.75,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,4.308231173380039,0
DASH,2021,50156518300.0,-0.0957446808510638,-0.1002785515320334,-0.0895669887283355,14.511039136462548,-1.3893548109379037,0.0854938932933361,-107.17204764957266,148.9,12.633161551721583,-40.06092213965938,2.236267288624094,9.087187842968335,56.85095837212377,-5.984981936642287,-34.87499214283958,10.948477511418051,4.308231173380039,2021-12-31,2022-12-31,-33.07025260776676,-67.21289456010746,0
DASH,2022,18132382660.0,-0.2078079902779887,-0.2025466390287237,-0.1372035672756446,17.724204591654036,-3.6832313354675255,0.0756588688184779,-13.254665687134503,48.82,-63.84840241193537,117.04390095701042,101.98400947586616,53.1854193421585,22.142903929723555,165.1037234312456,-11.503774241644935,-87.63234819355684,-67.21289456010746,2022-12-31,2023-12-31,51.19047619047619,102.56042605489553,1
DASH,2023,38858627720.0,-0.0646207295888824,-0.0819864825154275,-0.0817143336735443,21.97491780082861,-1.4200352209452651,0.0766970320305612,-69.63911777777777,98.89,114.3051382084609,-68.90363575412184,-59.52217083997095,-40.44299627474069,23.98253296611204,-61.44593994759183,1.372163274835736,425.39324205945246,102.56042605489552,2023-12-31,2024-12-31,26.98527037432625,69.63292547274749,1
DASH,2024,69037680250.0,0.0114717403469501,0.0157631680123029,-0.003362831858407,26.052664189857392,0.2988693989323316,0.0686915288991413,561.2819532520325,167.75,77.6637115120441,-117.75241539353314,-119.22654507020316,-95.8846487424816,18.556366972508176,-121.04661874044118,-10.43782649663676,-905.9865936887854,69.63292547274749,2024-12-31,2025-04-29,0.0,,0
DDOG,2020,29566454000.0,-0.040676690981762,-0.0256383743179672,0.0055819507510591,2.009209255868154,-0.0817279840186449,0.6722388639610959,-1204.4833991933842,98.44,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,80.93254774481919,1
DDOG,2021,55044539280.00001,-0.0201645826529183,-0.0199240686014158,0.0015650085566726,3.328880950531956,-0.0671254950687271,0.7757805154230251,-2653.388251626898,178.11,86.17227240033588,-50.42718036735225,-22.288096919416823,-71.96305330397871,65.68114748673047,-17.86718359110201,15.40250899089961,120.29263777348972,80.93254774481919,2021-12-31,2022-12-31,-33.07025260776676,-58.73336702038067,0
DDOG,2022,23182635000.0,-0.0299444809265118,-0.0355617314366131,-0.0143332054784668,5.310865223043024,-0.1590311023746869,0.5937738611348418,-462.1737440191387,73.5,-57.88386040970421,48.50037534586937,78.48629287537233,-1015.854767525422,59.53905537518085,136.91609605539793,-23.461101519021387,-82.5817520773388,-58.73336702038067,2022-12-31,2023-12-31,51.19047619047619,65.14285714285715,1
DDOG,2023,39331125540.0,0.0228194585593877,0.0239800054706485,-0.0090507617056337,6.568340261640018,0.1498859684044526,0.4455206349112303,809.8156304562674,121.38,69.65770086101084,-176.20589121377682,-167.43205266422865,-36.8545876270948,23.677404448921145,-194.2494682903676,-24.967961024802374,-275.2188740567514,65.14285714285715,2023-12-31,2024-12-31,26.98527037432625,17.721206129510627,0
DDOG,2024,48035617079.99999,0.0684527479487012,0.0676939672401959,0.012367593368646,7.984826219911236,0.5465832966457647,0.6786785702575522,261.42401510781184,142.89,22.13130547496656,199.9753380236984,182.29337696796287,-236.6469891804545,21.56535596280973,264.6660874691507,52.333812864308406,-67.71808232936675,17.721206129510627,2024-12-31,2025-04-29,0.0,,0
DXCM,2020,34901568000.0,0.2561893392847874,0.2702436353681905,0.1771274180310682,5.102489406779661,1.3072033898305084,1.00711743772242,70.70820097244733,92.43,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,45.234231310180675,1
DXCM,2021,51937456000.0,0.0631815397181948,0.0687097490561847,0.0372948964049592,6.328508658568105,0.3998449211682605,0.8091494559182767,335.7301616031028,134.24,48.811239655479085,-75.33795126113331,-74.57488722627201,-78.94459433806139,24.027864715592283,-69.412187554065,-19.656891479492668,374.8107814734613,45.23423131018068,2021-12-31,2022-12-31,-33.07025260776676,-15.643623361144233,1
DXCM,2022,44095656000.0,0.1172589181387036,0.1600525377615161,0.0785983735689586,7.472521828454032,0.8762198253723678,0.9782343559433344,129.2369753810082,113.24,-15.09854468035554,85.5904725679483,132.9400703103128,110.74833595329996,18.077136835975693,119.13991624859024,20.896621605358305,-61.50570006462779,-15.643623361144233,2022-12-31,2023-12-31,51.19047619047619,9.58141999293536,0
DXCM,2023,47898740000.0,0.1494906551086326,0.2617712462535048,0.096328401079001,9.38419689119171,1.4028497409326426,1.2539882045828097,88.45566020313943,124.09,8.624622797311376,27.48766360934916,63.55332437374604,22.557753684924386,25.58272972128845,60.10248801851437,28.18893519371024,-31.555454665849226,9.58141999293536,2023-12-31,2024-12-31,26.98527037432625,-37.32774599081312,0
DXCM,2024,31467655297.54,0.1428713116786511,0.2740416627033197,0.1020245974540595,9.967263433971818,1.42403600065821,1.2027489774564823,54.61238336955918,77.77,-34.303793173807904,-4.427931247723393,4.687457704171205,5.913309378390852,6.213281216716493,1.510230148489211,-4.086101204067871,-38.26015967305968,-37.32774599081312,2024-12-31,2025-04-29,0.0,,0
EA,2020,29349810000.0,0.5488531695864186,0.4073180538801769,0.3194426420215484,18.897610921501705,10.372013651877133,0.1334941696823482,9.657719644619942,100.17,,,,,,,,,,2020-03-31,2021-03-31,67.61029411764706,35.1402615553559,0
EA,2021,39121930000.0,0.1486942618582341,0.1067602040816326,0.0827756977535738,19.47750865051903,2.8961937716262978,0.2392857142857143,46.74065710872162,135.37,33.295343308866386,-72.90818927578012,-73.78947408183413,-74.08746145168995,3.068629846524762,-72.0768418859327,79.24806368330466,383.97198126122447,35.1402615553559,2021-03-31,2022-03-31,13.60260708802057,-6.545024746989736,0
EA,2022,35928840000.0,0.1128593906451151,0.1034754098360655,0.079478609911947,24.616197183098592,2.778169014084507,0.2569180327868852,45.53718631178708,126.51,-8.161892830951844,-24.099700126481103,-3.076796521534775,-3.983159225600663,26.382678733620413,-4.07516785299612,7.368730119892319,-2.57478364956486,-6.545024746989736,2022-03-31,2023-03-31,-11.477354222982294,-4.790135167180464,1
EA,2023,33364650000.0,0.1079989227040129,0.1099684629096393,0.0786747030542986,26.8086642599278,2.895306859205776,0.2577814342520225,41.60180798004988,120.45,-7.136857187707701,-4.30665796910592,6.274972076806118,-1.011475739873946,8.906603487619712,4.216368569637563,0.3360610603201586,-8.642120101123929,-4.790135167180464,2023-03-31,2024-03-31,38.643941046334085,10.145288501452864,0
EA,2024,36001800000.0,0.1683417085427135,0.1694396379608678,0.1169795663772506,28.00740740740741,4.714814814814815,0.2592839078929855,28.281068342498035,132.67,7.904024169292945,55.87350718680688,54.08020943249498,48.68764906111598,4.47147659374969,62.84335457652168,0.5828478863586728,-32.019617137648915,10.145288501452864,2024-03-31,2025-04-29,14.896055736599624,,0
EXC,2020,29387360000.0,0.059414631193438,0.0602424428417983,0.0275211248514991,33.85143442622951,2.0112704918032787,1.2070891514500537,14.970636780438104,30.11,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,36.79840584523413,1
EXC,2021,40325010000.0,0.0951053629167131,0.0496031169133253,0.0217815191972795,18.322778345250256,1.7425944841675178,1.0042741255488037,23.637168815943728,41.19,37.21889274844694,60.07061056573026,-17.660847446729143,-20.85527275934348,-45.87296327078831,-13.358521826413783,-16.801992268558795,57.89020308628452,36.79840584523413,2021-12-31,2022-12-31,-33.07025260776676,4.952658412235977,1
EXC,2022,42624780000.0,0.1137435789915085,0.0876980278047203,0.0317925809308164,19.348884381338745,2.2008113590263694,1.6185741998060137,19.64275576036866,43.23,5.703086000474644,19.59743962190388,76.79942967689041,45.96126488177772,5.600166179789445,26.29509498750384,61.16856529799717,-16.898864185801965,4.952658412235977,2022-12-31,2023-12-31,51.19047619047619,-16.95581771917649,0
EXC,2023,35756400000.0,0.107147788465964,0.0903902154921374,0.0361505666361918,21.81425702811245,2.3373493975903616,1.708716754028344,15.359278350515462,35.9,-16.11358463316409,-5.798824499831268,3.069838347347864,13.70755559247858,12.741678528770684,6.203986452723331,5.569256833151925,-21.806906638301584,-16.95581771917649,2023-12-31,2024-12-31,26.98527037432625,4.8467966573816135,0
EXC,2024,37752920000.0,0.1068264721208963,0.0913784777682849,0.0372062007000743,22.95912263210369,2.452642073778664,0.4854203038520114,15.346715447154471,37.64,5.583671734290929,-0.299881453148032,1.0933288196812274,2.920103782897998,5.248244771828947,4.93262480599439,-71.5915289817566,-0.0817935782807754,4.8467966573816135,2024-12-31,2025-04-29,0.0,,0
FANG,2020,7646038400.0,-1.6608602915037327,-0.5312713213554696,0.0266953513613252,17.806502253506864,-29.57411252342128,0.6612463042983853,-1.6365664383561642,48.4,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,122.8305785123967,1
FANG,2021,19050947550.0,0.3210239811681624,0.1805095962938451,0.1456653747374531,38.4787396047395,12.35259817824652,0.55319324950364,8.730956714023831,107.85,149.1610237008488,-119.32877694833137,-133.97691330924815,445.6582038042972,116.09375640946772,-141.7682801756565,-16.3408179512466,-633.4923477224407,122.8305785123967,2021-12-31,2022-12-31,-33.07025260776676,26.824292999536393,1
FANG,2022,24147004420.0,0.4548377061080576,0.2922246652008795,0.2112391554707302,54.62249134752094,24.84436866641365,0.4162835631954161,5.505472963976288,136.78,26.74962416764408,41.683404602037925,61.8887146172425,45.016724703085465,41.95499101221336,101.12666426862084,-24.74897993261269,-36.94307343050629,26.824292999536397,2022-12-31,2023-12-31,51.19047619047619,13.379148998391589,0
FANG,2023,27914244920.000004,0.3736329053732762,0.1890526315789473,0.1326607051527437,46.73359296440536,17.461208117822878,0.4090827067669172,8.88140150174992,155.08,15.601274735675895,-17.853577142852185,-35.30572395420839,-37.198809161530896,-14.442582512255951,-29.71764204486244,-1.7297960008857194,61.3195007924513,13.379148998391589,2023-12-31,2024-12-31,26.98527037432625,5.642249161722979,0
FANG,2024,34985077350.0,0.3028213734917899,0.0884566461734153,0.0567139329950596,51.61909667751528,15.631365754290664,0.0238499046003815,10.48085001497903,163.83,25.33055237662505,-18.95216691654672,-53.21057134479701,-57.24888320941761,10.453944161389362,-10.479471701986476,-94.1699064258,18.00896528452145,5.642249161722979,2024-12-31,2025-04-29,0.0,,0
FAST,2020,28017616899.63,0.1521257946275211,0.3143202107419874,0.2419540468833612,9.842295295416136,1.4972669927738924,0.2378530660032196,32.612753928099174,48.83,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,31.189842310055305,1
FAST,2021,36822202401.8,0.1538871050924154,0.3040562750640983,0.2416421860436707,10.457230390466188,1.609232912073271,0.2093222010387219,39.80778638032433,64.06,31.425176287160504,1.1577986949595551,-3.265439296334116,-0.1288925908483951,6.2478830048560585,7.478019607708464,-11.995163839557776,22.062020484648222,31.189842310055305,2021-12-31,2022-12-31,-33.07025260776676,-26.1317514829847,1
FAST,2022,27151165022.8,0.1557029481706443,0.3436077389984825,0.2647343805295499,12.166033822954352,1.894287333777768,0.2535723318158826,24.980370800257614,47.32,-26.26414703137705,1.1799839090731234,13.007942008776595,9.556358872579418,16.34087964673776,17.713683306243368,21.13972171015679,-37.24752599505361,-26.1317514829847,2022-12-31,2023-12-31,51.19047619047619,36.87658495350803,0
FAST,2023,37001277465.42,0.1572134427702234,0.3448996655518395,0.2861579744409732,12.860252174933892,2.0218045193146104,0.1597587195413282,32.035738065298695,64.77,36.27878374408036,0.9701130372455014,0.3759887821859209,8.092486464572346,5.706201068335992,6.731670706076853,-36.99678573081543,28.243645066182623,36.87658495350803,2023-12-31,2024-12-31,26.98527037432625,11.023622047244096,0
FAST,2024,41182857000.0,0.1524781341107872,0.3181705057655615,0.2753004035732474,13.176182992840928,2.0090797974506724,0.1342255896911207,35.792505649226484,71.91,11.30117612422421,-3.01202529249176,-7.749836388942666,-3.794257660977885,2.456645589911699,-0.6293744890951025,-15.982307521939232,11.726802036745145,11.023622047244096,2024-12-31,2025-04-29,0.0,,0
FTNT,2020,24391910000.0,0.1882901634289238,0.570677570093458,0.216511183961869,3.160048721071864,0.595006090133983,0.0620327102803738,49.93226202661208,29.71,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,141.93874116459102,1
FTNT,2021,58654080000.0,0.1815570582251212,0.7762568760394013,0.1765638337607259,4.095833333333333,0.7436274509803922,1.2644236919534348,96.66130520764666,71.88,140.465301815233,-3.575919783161829,36.02372280240071,-18.45047884832519,29.612980522150245,24.978124310112992,1938.317665371263,93.58487135257305,141.93874116459102,2021-12-31,2022-12-31,-33.07025260776676,-31.983861992209228,1
FTNT,2022,38691546000.0,0.1940734368633133,-3.0443892045454546,0.2979252903560752,5.581753853929745,1.08327015415719,-3.5170454545454546,45.13186282514872,48.89,-34.034348505679404,6.893909143797905,-492.1883719830557,68.73517300253842,36.27883264935288,45.67377155442767,-378.1540299289945,-53.30927641811065,-31.983861992209228,2022-12-31,2023-12-31,51.19047619047619,19.71773368787073,0
FTNT,2023,45571458000.0,0.2163700799276127,-2.476909797151489,0.3098771903715899,6.813254559465707,1.474184433598767,-2.312041432887354,39.70330893883952,58.53,17.781434735122748,11.488766017990937,-18.64017276590933,4.011710453056883,22.062970488548928,36.08649956258765,-34.26182678704777,-12.02820700608055,19.71773368787073,2023-12-31,2024-12-31,26.98527037432625,61.42149325132411,1
FTNT,2024,72220512000.0,0.2930252862755633,1.1682956219038694,0.2726364970788499,7.791470434327577,2.2830978545264258,0.6656178872673718,41.38236992894797,94.48,58.47751019947618,35.42782180123785,-147.16746743250158,-12.017887876188215,14.357541852048184,54.87192799566781,-128.78918508117417,4.229020288195473,61.42149325132411,2024-12-31,2025-04-29,0.0,,0
GEHC,2022,26500207994.82,0.1044654053759337,0.2047664849845036,0.0956055483442509,40.405251921392434,4.220951021284985,0.8815859784118841,13.831006260344468,58.38,,,,,,,,,,2022-12-31,2023-12-31,51.19047619047619,32.44261733470364,0
GEHC,2023,35180600000.0,0.0801963993453355,0.2198233562315996,0.0678641835778504,42.97142857142857,3.4461538461538463,1.3827281648675172,22.43660714285713,77.32,32.75593914914463,-23.231620021252663,7.353191245254553,-29.016479950003536,6.351096770856857,-18.35598591938332,56.84552598697245,62.21962972561288,32.44261733470364,2023-12-31,2024-12-31,26.98527037432625,1.1122607346094382,0
GEHC,2024,35650080000.0,0.1013115087433916,0.2359696897939853,0.0881808363513779,43.14035087719298,4.370614035087719,0.1778356618517641,17.88764676367286,78.18,1.3344854834766997,26.329248657576063,7.345140133960282,29.93722417690512,0.3931037700634521,26.82585369674184,-87.13878357509243,-20.27472491816782,1.1122607346094382,2024-12-31,2025-04-29,0.0,,0
GFS,2021,32859123832.73,-0.0385725132877752,-0.0316195692767334,-0.0079805126157895,13.020050448632285,-0.5022160689373728,0.2505913108427736,-129.36662926271654,64.97,,,,,,,,,,2021-12-31,2022-12-31,-33.07025260776676,-17.054024934585186,1
GFS,2022,29046710000.0,0.1785890478539714,0.1460708161000706,0.0745256803880764,15.042671614100186,2.6864564007421152,0.2533037425602744,20.05988259668508,53.89,-11.602299112225769,-562.995622093859,-561.9633329653032,-1033.8457812926306,15.53466458096844,-634.9204390107082,1.082412517967413,-115.50622653694384,-17.054024934585186,2022-12-31,2023-12-31,51.19047619047619,12.451289664130627,0
GFS,2023,33451200000.0,0.1379870129870129,0.0918587896253602,0.0681927030873087,13.391304347826088,1.8478260869565213,0.2480187319884726,32.79529411764706,60.6,15.163472902783148,-22.73489631915048,-37.1135233731909,-8.497711483867166,-10.97788550224148,-31.216970934422307,-2.086432090731627,63.48696937571572,12.451289664130629,2023-12-31,2024-12-31,26.98527037432625,-29.1914191419142,0
GFS,2024,23689895819.03,-0.0392592592592592,-0.0245916852264291,-0.0227330965471382,12.226415101721608,-0.4800000002898113,0.2069413511507052,-89.39583327935848,42.91,-29.180729483456503,-128.45141612200436,-126.77118360335967,-133.33655291246117,-8.698848266364623,-125.9764706039192,-16.56220903495168,-372.5873808561296,-29.1914191419142,2024-12-31,2025-04-29,0.0,,0
GILD,2020,73232820000.0,0.003604844262627,0.0048844739586191,0.0062714181172677,19.6412092283214,0.0708035003977724,1.723396081444487,822.8406741573034,58.26,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,24.630964641263308,0
GILD,2021,91198160000.0,0.2279802234023072,0.29552791492594,0.0958863086505722,21.73964968152866,4.9562101910828025,1.2673281428028864,14.650306827309237,72.61,24.53181510694249,6224.273860201764,5950.3529638939735,1428.9414109794272,10.68386589040271,6899.950797967515,-26.46332688997072,-98.21954513341078,24.630964641263308,2021-12-31,2022-12-31,-33.07025260776676,18.234402974796858,1
GILD,2022,107741750000.0,0.1683222755764085,0.2165118581734169,0.1061963234882421,21.73784860557769,3.658964143426295,1.189589325286435,23.462924651567945,85.85,18.14026730363858,-26.16803639174564,-26.737256537110788,10.752332614285454,-0.0082847514902839,-26.174153186450976,-6.134071744396086,60.15312804119126,18.234402974796858,2022-12-31,2023-12-31,51.19047619047619,-5.637740244612688,0
GILD,2023,101100480000.0,0.208917244431332,0.2481058117636753,0.1181994476727636,21.727564102564106,4.53926282051282,1.094337143607936,17.846510150044132,81.01,-6.16406360579812,24.117407346062024,14.592250908009374,11.302768109340878,-0.0473115035447668,24.058685534485825,-8.007148320330092,-23.937401602440424,-5.637740244612688,2023-12-31,2024-12-31,26.98527037432625,14.022960128379204,0
GILD,2024,115185390000.0,0.0166933296237045,0.0248318675633729,0.0236398233289207,23.058540497193263,0.3849238171611868,0.1608898085876875,239.9695625,92.37,13.931595576994283,-92.00959706837826,-89.99142043999129,-80.00005601179474,6.125750628769677,-91.5201249105532,-85.29796694488067,1244.630185299318,14.022960128379204,2024-12-31,2025-04-29,0.0,,0
GOOGL,2020,1193198121600.0,0.2206194152098046,0.1809484865914156,0.1305425771896697,13.405016920871423,2.957406993960189,0.1126878280250197,29.63068667212992,87.63,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,65.29727262353076,1
GOOGL,2021,1934182050000.0,0.2951167728237791,0.30215590041131,0.2219375885775305,19.294315884071,5.694076237549615,0.1041429053986925,25.438718056633306,144.85,62.10066165762896,33.76736247040137,66.98448608392209,70.01164934492591,43.93354367222037,92.53610508051248,-7.582826624744243,-14.147389366576856,65.29727262353076,2021-12-31,2022-12-31,-33.07025260776676,-39.08871246116672,0
GOOGL,2022,1152548490000.0,0.2120380715326196,0.2341339246673746,0.210850863346025,21.65168797366608,4.590982163362168,0.1158684177650071,19.218109951310613,88.23,-40.41158173296046,-28.15112827923464,-22.51221162695828,-4.9954247509688905,12.217961516538022,-19.372660782324747,11.259060155298696,-24.453308108820483,-39.08871246116672,2022-12-31,2023-12-31,51.19047619047619,58.32483282330272,1
GOOGL,2023,1764284700000.0,0.2400664944663851,0.2604109690555757,0.2244156300949283,24.33840063341251,5.842834520981789,0.1005861408220086,23.90791652550985,139.69,53.07683063295672,13.21858038567083,11.223082868290836,6.433346552934105,12.408790774253497,27.267637143308733,-13.189337731350149,24.40305829283391,58.32483282330272,2023-12-31,2024-12-31,26.98527037432625,35.514353210680795,1
GOOGL,2024,2356217284188.9,0.2860367181116399,0.3079757847202569,0.2600520407529194,28.1206694495532,8.043544000452453,0.0694405138364238,23.534402247237264,189.3,33.550854019699884,19.148954437576315,18.26528883832468,15.8796473502834,15.54033427713517,37.66510024488717,-30.96413355861649,-1.5623037577283228,35.514353210680795,2024-12-31,2025-04-29,0.0,,0
HON,2020,149762070000.0,0.1464288997150473,0.2686340640809443,0.0998781074502292,46.35279079676182,6.787388155091606,1.2582349634626195,31.337532956685497,212.7,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,-1.969910672308417,0
HON,2021,144351473000.0,0.1611421260758316,0.2880157987735162,0.1163741047936268,49.677885309836775,8.00520005777842,1.018553164951668,26.04681937928545,208.51,-3.6127952825438343,10.048034499621616,7.214920698490346,16.51612927449373,7.173450521359426,17.942275804180507,-19.04904930088379,-16.882993261507963,-1.969910672308417,2021-12-31,2022-12-31,-33.07025260776676,2.7768452352405326,1
HON,2022,145102530000.0,0.1400214289742288,0.2867371095328829,0.1125970827248212,52.37926451041205,7.334219465367006,1.1299728621744904,29.219196536447846,214.3,0.5202974271000249,-13.106875040027475,-0.4439649651437394,-3.24558635746639,5.437790243539964,-8.381809168647091,10.93901634757668,12.17951839327196,2.7768452352405326,2022-12-31,2023-12-31,51.19047619047619,-2.141857209519371,0
HON,2023,139037730000.0,0.1543287327478042,0.3568365287588295,0.1274017992470677,55.29713423831071,8.53393665158371,1.358224016145308,24.57365323435843,209.71,-4.179665233955598,10.217938695803984,24.44727832408717,13.148401507371313,5.57065807466357,16.357803197489538,20.19970227705974,-15.89894265673799,-2.141857209519371,2023-12-31,2024-12-31,26.98527037432625,7.7154165275856945,0
HON,2024,147031801000.0,0.148189516338511,5.961337513061651,0.778414517669532,59.145798125672144,8.76478721769857,33.67293625914316,25.77244539877301,225.89,5.749569559284384,-3.978012583907864,1570.6074161736574,510.99177740807926,6.959969879768235,2.705088818207013,2379.188694859648,4.878363640040506,7.7154165275856945,2024-12-31,2025-04-29,0.0,,0
IDXX,2020,42659905540.0,0.2149427983987615,0.9204034881219072,0.3432074597035588,31.71539218673104,6.816995148930187,1.4372682284745162,73.3270288564671,499.87,,,,,,,,,,2020-12-31,2021-12-31,26.80882259195512,31.726248824694437,1
IDXX,2021,56100792000.0,0.2316521322651273,1.079498023165486,0.4175142686513111,37.73896713615024,8.74231220657277,1.3387126227550463,75.31874685337219,658.46,31.507070374070967,7.773851457617442,17.285303358444782,21.65069751453941,18.99259171683621,28.242899042472235,-6.857147731156243,2.7162125998637654,31.72624882469444,2021-12-31,2022-12-31,-33.07025260776676,-38.04331318531119,0
IDXX,2022,34114839080.0,0.2016702283474949,1.1155704351797249,0.32476091622805,40.26791672147615,8.120839960298005,2.2150271792251828,50.23618270948285,407.96,-39.19009364431077,-12.942641030093316,3.341591298931812,-22.2156125880154,6.701162690018148,-7.108785771886761,65.45949754822638,-33.301887234952495,-38.04331318531119,2022-12-31,2023-12-31,51.19047619047619,36.05500539268556,0
IDXX,2023,46105783300.0,0.2308256893765093,0.5692320128256081,0.329292584331149,44.07282161173043,10.173139431295596,0.7189837861141236,54.56034528461307,555.05,35.14876383230474,14.456998074488723,-48.97390654370457,1.3953859213517106,9.448973773766166,25.27200980478723,-67.54063368352779,8.607665514987417,36.05500539268556,2023-12-31,2024-12-31,26.98527037432625,-25.51301684532924,0
IDXX,2024,34027765760.0,0.2278039996880055,0.5565472104847137,0.3771639812762319,47.3549766718507,10.787653090979784,0.1665021221540851,38.32529619864236,413.44,-26.19631784891506,-1.3090785937500349,-2.2284063536638365,14.537648044008677,7.447118065267433,6.040550843073689,-76.84201989394288,-29.756133325918054,-25.51301684532924,2024-12-31,2025-04-29,0.0,,0
INTC,2020,197646930000.0,0.2683935428358611,0.2578913596090723,0.15081126035507,18.54417718504406,4.977137413669921,0.4491843332757472,9.45724340877554,47.07,,,,,,,,,,2020-12-26,2021-12-25,29.03927337853396,9.00786063309964,0
